"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"4318";"20.08.2021";"13.02.2025";"2";"12.04.2024";"0";"Продана";"28.06.2024";"";"";"";"";""
"4319";"20.08.2021";"14.05.2024";"2";"13.05.2024";"0";"Продана";"";"";"";"";"";""
"4321";"21.08.2021";"06.07.2025";"3";"16.06.2025";"0";"Продана";"";"";"";"";"";""
"4322";"21.08.2021";"13.03.2025";"1";"16.08.2023";"0";"Продана";"07.06.2024";"";"";"";"";""
"4325";"23.08.2021";"27.06.2024";"1";"18.07.2023";"0";"Продана";"15.12.2023";"15.12.2023";"";"";"";""
"4327";"24.08.2021";"12.02.2025";"2";"28.04.2024";"0";"Продана";"20.09.2024";"";"";"";"";""
"4331";"25.08.2021";"03.05.2024";"1";"30.06.2023";"0";"Продана";"24.11.2023";"24.11.2023";"";"";"";""
"4332";"25.08.2021";"12.02.2025";"1";"07.06.2023";"0";"Продана";"26.01.2024";"";"";"";"";""
"4334";"26.08.2021";"05.05.2025";"2";"27.08.2024";"0";"Продана";"17.01.2025";"17.01.2025";"";"";"";""
"4339";"28.08.2021";"";"3";"01.08.2025";"0";"Дойная";"";"";"";"";"";""
"4342";"29.08.2021";"";"3";"29.04.2025";"94";"Дойная";"";"";"";"";"";""
"4345";"01.09.2021";"";"3";"03.07.2025";"29";"Дойная";"";"";"";"";"";""
"4355";"07.09.2021";"";"3";"01.07.2025";"31";"Дойная";"";"";"";"";"";""
"4368";"15.09.2021";"";"2";"27.05.2025";"66";"Дойная";"";"";"";"";"";""
"4372";"15.09.2021";"";"3";"20.06.2025";"42";"Дойная";"";"";"";"";"";""
"4373";"16.09.2021";"";"3";"30.07.2025";"2";"Дойная";"";"";"";"";"";""
"4374";"16.09.2021";"30.06.2025";"3";"09.04.2025";"0";"Продана";"";"";"";"";"";""
"4375";"16.09.2021";"";"2";"09.03.2025";"145";"Дойная";"";"";"";"";"";""
"4376";"17.09.2021";"04.10.2024";"2";"18.09.2024";"0";"Продана";"";"";"";"";"";""
"4383";"22.09.2021";"13.05.2025";"2";"03.09.2024";"0";"Продана";"15.11.2024";"";"";"";"";""
"4385";"22.09.2021";"";"3";"05.07.2025";"27";"Дойная";"";"";"";"";"";""
"4389";"25.09.2021";"19.04.2024";"1";"15.08.2023";"0";"Продана";"27.10.2023";"27.10.2023";"";"";"";""
"4390";"25.09.2021";"04.06.2024";"1";"17.08.2023";"0";"Продана";"19.04.2024";"";"";"";"";""
"4391";"25.09.2021";"04.02.2025";"2";"25.09.2024";"0";"Продана";"10.01.2025";"";"";"";"";""
"4393";"26.09.2021";"07.06.2024";"1";"18.08.2023";"0";"Продана";"03.11.2023";"03.11.2023";"";"";"";""
"4397";"30.09.2021";"05.08.2024";"2";"02.08.2024";"0";"Продана";"";"";"";"";"";""
"4399";"01.10.2021";"13.05.2025";"1";"07.07.2023";"0";"Продана";"29.03.2024";"";"";"";"";""
"4400";"02.10.2021";"23.09.2024";"1";"18.09.2023";"0";"Продана";"09.02.2024";"09.02.2024";"";"12.09.2024";"";""
"4407";"06.10.2021";"11.12.2024";"2";"17.10.2024";"0";"Продана";"";"";"";"";"";""
"4409";"07.10.2021";"";"3";"18.07.2025";"14";"Дойная";"";"";"";"";"";""
"4411";"09.10.2021";"14.06.2024";"1";"16.07.2023";"0";"Продана";"29.09.2023";"29.09.2023";"";"02.05.2024";"";""
"4416";"11.10.2021";"";"3";"16.05.2025";"77";"Дойная";"";"";"";"";"";""
"4417";"11.10.2021";"06.02.2025";"2";"03.09.2024";"0";"Продана";"21.01.2025";"";"";"";"";""
"4425";"16.10.2021";"08.06.2024";"1";"06.08.2023";"0";"Продана";"22.03.2024";"22.03.2024";"";"";"";""
"4437";"21.10.2021";"";"2";"06.09.2024";"329";"Дойная";"07.03.2025";"";"";"";"";""
"4444";"25.10.2021";"";"3";"30.05.2025";"63";"Дойная";"";"";"";"";"";""
"4448";"26.10.2021";"";"2";"04.03.2025";"150";"Осемененная";"20.06.2025";"20.06.2025";"";"";"";""
"4451";"28.10.2021";"";"3";"07.07.2025";"25";"Дойная";"";"";"";"";"";""
"4453";"31.10.2021";"17.03.2025";"2";"02.10.2024";"0";"Продана";"21.02.2025";"";"";"";"";""
"4458";"02.11.2021";"13.05.2025";"1";"19.11.2023";"0";"Продана";"22.03.2024";"";"";"";"";""
"4465";"05.11.2021";"24.06.2025";"1";"11.07.2023";"0";"Продана";"12.04.2024";"";"";"";"";""
"4468";"06.11.2021";"30.06.2025";"2";"11.10.2024";"0";"Продана";"07.03.2025";"07.03.2025";"";"";"";""
"4474";"11.11.2021";"11.04.2024";"2";"23.09.2023";"0";"Продана";"08.12.2023";"08.12.2023";"";"";"";""
"4475";"11.11.2021";"21.11.2024";"2";"18.11.2024";"0";"Продана";"";"";"";"";"";""
"4477";"12.11.2021";"";"3";"25.07.2025";"7";"Дойная";"";"";"";"";"";""
"4478";"12.11.2021";"13.12.2024";"2";"26.07.2024";"0";"Продана";"11.10.2024";"11.10.2024";"";"";"";""
"4480";"12.11.2021";"02.07.2024";"2";"27.10.2023";"0";"Мертвое животное";"31.05.2024";"";"";"";"";""
"4483";"13.11.2021";"06.02.2025";"2";"01.10.2024";"0";"Продана";"";"";"";"";"";""
"4486";"14.11.2021";"";"2";"01.01.2025";"212";"Осемененная";"28.06.2025";"28.06.2025";"";"";"";""
"4488";"15.11.2021";"10.03.2025";"2";"22.10.2024";"0";"Продана";"07.02.2025";"";"";"";"";""
"4489";"15.11.2021";"19.09.2024";"1";"05.01.2024";"0";"Продана";"22.03.2024";"22.03.2024";"";"19.09.2024";"";""
"4492";"16.11.2021";"";"2";"18.01.2025";"195";"Осемененная";"04.04.2025";"04.04.2025";"";"";"";""
"4494";"18.11.2021";"";"3";"16.06.2025";"46";"Дойная";"";"";"";"";"";""
"4497";"19.11.2021";"";"2";"08.08.2024";"0";"Сухостой";"13.06.2025";"13.06.2025";"";"24.07.2025";"";""
"4501";"20.11.2021";"";"3";"05.07.2025";"27";"Дойная";"";"";"";"";"";""
"4505";"22.11.2021";"26.12.2024";"2";"01.10.2024";"0";"Продана";"";"";"";"";"";""
"4506";"24.11.2021";"";"2";"18.11.2024";"256";"Осемененная";"04.07.2025";"04.07.2025";"";"";"";""
"4508";"24.11.2021";"";"2";"01.10.2024";"304";"Осемененная";"09.05.2025";"09.05.2025";"";"";"";""
"4509";"25.11.2021";"02.04.2024";"2";"06.09.2023";"0";"Продана";"17.11.2023";"17.11.2023";"";"";"";""
"4510";"25.11.2021";"";"2";"19.09.2024";"0";"Сухостой";"29.11.2024";"29.11.2024";"";"03.07.2025";"";""
"4513";"28.11.2021";"30.09.2024";"2";"30.08.2024";"0";"Продана";"";"";"";"";"";""
"4514";"28.11.2021";"07.01.2025";"2";"02.09.2024";"0";"Продана";"20.12.2024";"";"";"";"";""
"4515";"29.11.2021";"05.12.2024";"2";"20.11.2024";"0";"Продана";"";"";"";"";"";""
"4517";"01.12.2021";"";"2";"21.04.2025";"102";"Осемененная";"19.07.2025";"19.07.2025";"";"";"";""
"4521";"02.12.2021";"";"2";"03.12.2024";"241";"Дойная";"";"";"";"";"";""
"4522";"02.12.2021";"26.12.2024";"2";"06.08.2024";"0";"Продана";"";"";"";"";"";""
"4526";"03.12.2021";"30.05.2024";"2";"09.09.2023";"0";"Продана";"22.03.2024";"";"";"";"";""
"4527";"03.12.2021";"";"3";"28.05.2025";"65";"Дойная";"";"";"";"";"";""
"4532";"04.12.2021";"27.05.2025";"2";"07.05.2024";"0";"Продана";"01.10.2024";"01.10.2024";"";"17.04.2025";"";""
"4533";"05.12.2021";"";"3";"03.07.2025";"29";"Дойная";"";"";"";"";"";""
"4546";"09.12.2021";"14.07.2025";"3";"26.06.2025";"0";"Продана";"";"";"";"";"";""
"4548";"10.12.2021";"13.03.2025";"1";"24.11.2023";"0";"Продана";"27.09.2024";"";"";"";"";""
"4553";"11.12.2021";"04.02.2025";"1";"10.10.2023";"0";"Продана";"14.06.2024";"14.06.2024";"";"16.01.2025";"";""
"4557";"12.12.2021";"";"2";"10.12.2024";"234";"Дойная";"28.03.2025";"";"";"";"";""
"4561";"13.12.2021";"04.02.2025";"2";"03.02.2025";"0";"Продана";"";"";"";"";"";""
"4562";"13.12.2021";"07.10.2024";"1";"22.12.2023";"0";"Продана";"08.03.2024";"08.03.2024";"";"";"";""
"4564";"15.12.2021";"";"2";"01.02.2025";"181";"Осемененная";"29.07.2025";"29.07.2025";"";"";"";""
"4567";"17.12.2021";"06.05.2025";"2";"09.01.2025";"0";"Продана";"25.04.2025";"";"";"";"";""
"4572";"19.12.2021";"02.04.2025";"2";"01.12.2024";"0";"Продана";"21.03.2025";"";"";"";"";""
"4573";"19.12.2021";"13.01.2025";"2";"11.01.2025";"0";"Продана";"";"";"";"";"";""
"4574";"20.12.2021";"";"2";"04.05.2025";"89";"Дойная";"";"";"";"";"";""
"4578";"21.12.2021";"02.11.2024";"1";"27.10.2023";"0";"Продана";"16.02.2024";"16.02.2024";"";"19.09.2024";"";""
"4579";"21.12.2021";"24.02.2025";"2";"27.11.2024";"0";"Продана";"07.02.2025";"";"";"";"";""
"4580";"22.12.2021";"";"2";"22.08.2024";"344";"Дойная";"10.01.2025";"";"";"";"";""
"4585";"22.12.2021";"14.04.2025";"2";"18.03.2025";"0";"Продана";"";"";"";"";"";""
"4587";"23.12.2021";"";"2";"09.01.2025";"204";"Дойная";"";"";"";"";"";""
"4588";"23.12.2021";"";"3";"29.07.2025";"3";"Дойная";"";"";"";"";"";""
"4591";"25.12.2021";"07.07.2025";"2";"19.06.2025";"0";"Продана";"";"";"";"";"";""
"4592";"25.12.2021";"";"2";"29.11.2024";"245";"Осемененная";"11.07.2025";"11.07.2025";"";"";"";""
"4593";"26.12.2021";"25.04.2025";"2";"23.04.2025";"0";"Продана";"";"";"";"";"";""
"4595";"27.12.2021";"26.05.2025";"2";"26.01.2025";"0";"Продана";"16.05.2025";"";"";"";"";""
"4602";"29.12.2021";"18.02.2025";"2";"01.09.2024";"0";"Продана";"15.11.2024";"15.11.2024";"";"";"";""
"4610";"02.01.2022";"";"2";"20.04.2025";"103";"Дойная";"";"";"";"";"";""
"4611";"03.01.2022";"";"2";"23.04.2025";"100";"Осемененная";"04.07.2025";"04.07.2025";"";"";"";""
"4618";"04.01.2022";"";"2";"01.03.2025";"153";"Дойная";"";"";"";"";"";""
"4620";"04.01.2022";"";"2";"21.07.2025";"11";"Дойная";"";"";"";"";"";""
"4624";"06.01.2022";"31.05.2024";"2";"31.03.2024";"0";"Продана";"";"";"";"";"";""
"4626";"07.01.2022";"";"2";"09.12.2024";"235";"Дойная";"";"";"";"";"";""
"4627";"07.01.2022";"12.02.2025";"1";"25.10.2023";"0";"Продана";"09.02.2024";"";"";"";"";""
"4628";"07.01.2022";"12.03.2025";"1";"09.10.2023";"0";"Продана";"06.09.2024";"";"";"";"";""
"4630";"09.01.2022";"";"3";"01.07.2025";"31";"Осемененная";"11.07.2025";"11.07.2025";"";"";"";""
"4631";"09.01.2022";"";"2";"01.03.2025";"153";"Дойная";"";"";"";"";"";""
"4634";"11.01.2022";"";"2";"22.11.2024";"252";"Дойная";"07.02.2025";"";"";"";"";""
"4637";"13.01.2022";"03.06.2025";"2";"23.01.2025";"0";"Продана";"09.05.2025";"";"";"";"";""
"4646";"17.01.2022";"";"2";"19.06.2025";"43";"Дойная";"";"";"";"";"";""
"4647";"17.01.2022";"28.11.2024";"2";"11.11.2024";"0";"Продана";"";"";"";"";"";""
"4649";"18.01.2022";"";"2";"17.05.2025";"76";"Дойная";"";"";"";"";"";""
"4651";"20.01.2022";"13.03.2025";"1";"15.02.2024";"0";"Продана";"22.11.2024";"";"";"";"";""
"4653";"21.01.2022";"24.09.2024";"1";"22.11.2023";"0";"Продана";"08.03.2024";"08.03.2024";"";"";"";""
"4655";"22.01.2022";"03.09.2024";"1";"10.11.2023";"0";"Продана";"26.01.2024";"26.01.2024";"";"";"";""
"4656";"22.01.2022";"19.09.2024";"1";"14.03.2024";"0";"Продана";"23.08.2024";"";"";"";"";""
"4657";"22.01.2022";"";"2";"18.05.2025";"75";"Осемененная";"01.08.2025";"01.08.2025";"";"";"";""
"4658";"23.01.2022";"";"2";"26.06.2025";"36";"Дойная";"";"";"";"";"";""
"4659";"23.01.2022";"06.06.2025";"2";"03.03.2025";"0";"Продана";"";"";"";"";"";""
"4661";"26.01.2022";"";"2";"05.06.2025";"57";"Дойная";"";"";"";"";"";""
"4663";"27.01.2022";"03.07.2024";"1";"31.01.2024";"0";"Продана";"";"";"";"";"";""
"4665";"28.01.2022";"";"2";"14.12.2024";"230";"Осемененная";"28.02.2025";"28.02.2025";"";"";"";""
"4666";"28.01.2022";"01.03.2024";"1";"20.10.2023";"0";"Продана";"16.02.2024";"";"";"";"";""
"4670";"30.01.2022";"26.09.2024";"1";"29.11.2023";"0";"Продана";"28.06.2024";"28.06.2024";"";"";"";""
"4673";"31.01.2022";"";"2";"22.01.2025";"191";"Осемененная";"04.04.2025";"04.04.2025";"";"";"";""
"4675";"01.02.2022";"11.03.2025";"2";"22.10.2024";"0";"Продана";"";"";"";"";"";""
"4676";"01.02.2022";"";"2";"10.02.2025";"172";"Дойная";"";"";"";"";"";""
"4677";"02.02.2022";"";"2";"27.03.2025";"127";"Осемененная";"01.08.2025";"01.08.2025";"";"";"";""
"4679";"02.02.2022";"15.04.2024";"1";"19.11.2023";"0";"Продана";"13.04.2024";"";"";"";"";""
"4681";"02.02.2022";"";"2";"16.11.2024";"258";"Осемененная";"02.05.2025";"02.05.2025";"";"";"";""
"4687";"04.02.2022";"";"2";"11.03.2025";"143";"Дойная";"";"";"";"";"";""
"4689";"05.02.2022";"";"2";"19.06.2025";"43";"Дойная";"";"";"";"";"";""
"4691";"05.02.2022";"";"2";"05.02.2025";"177";"Дойная";"";"";"";"";"";""
"4692";"06.02.2022";"13.03.2025";"1";"09.11.2023";"0";"Продана";"23.02.2024";"";"";"";"";""
"4696";"09.02.2022";"";"2";"26.10.2024";"279";"Дойная";"";"";"";"";"";""
"4699";"10.02.2022";"";"2";"19.01.2025";"194";"Осемененная";"14.06.2025";"14.06.2025";"";"";"";""
"4700";"11.02.2022";"17.06.2025";"2";"05.03.2025";"0";"Продана";"16.05.2025";"";"";"";"";""
"4701";"11.02.2022";"";"2";"26.02.2025";"156";"Осемененная";"27.06.2025";"27.06.2025";"";"";"";""
"4703";"11.02.2022";"03.07.2024";"1";"01.12.2023";"0";"Продана";"";"";"";"";"";""
"4704";"11.02.2022";"20.12.2024";"1";"15.11.2023";"0";"Продана";"07.06.2024";"";"";"";"";""
"4706";"12.02.2022";"";"2";"10.02.2025";"172";"Осемененная";"27.06.2025";"27.06.2025";"";"";"";""
"4707";"12.02.2022";"11.03.2025";"2";"23.01.2025";"0";"Продана";"";"";"";"";"";""
"4709";"13.02.2022";"03.12.2024";"1";"07.04.2024";"0";"Продана";"21.06.2024";"21.06.2024";"";"";"";""
"4714";"14.02.2022";"12.05.2025";"2";"11.11.2024";"0";"Продана";"11.04.2025";"";"";"";"";""
"4716";"15.02.2022";"";"2";"04.03.2025";"150";"Дойная";"";"";"";"";"";""
"4718";"15.02.2022";"19.12.2024";"2";"12.11.2024";"0";"Продана";"";"";"";"";"";""
"4719";"16.02.2022";"05.07.2024";"1";"03.12.2023";"0";"Продана";"31.05.2024";"";"";"";"";""
"4724";"17.02.2022";"";"2";"07.01.2025";"206";"Осемененная";"30.05.2025";"30.05.2025";"";"";"";""
"4726";"18.02.2022";"03.07.2024";"1";"24.10.2023";"0";"Продана";"";"";"";"";"";""
"4727";"18.02.2022";"03.07.2024";"1";"28.12.2023";"0";"Продана";"";"";"";"";"";""
"4729";"19.02.2022";"";"2";"01.12.2024";"243";"Дойная";"";"";"";"";"";""
"4730";"19.02.2022";"03.05.2024";"2";"14.11.2023";"0";"Продана";"01.03.2024";"";"";"";"";""
"4734";"20.02.2022";"03.07.2024";"1";"28.12.2023";"0";"Продана";"";"";"";"";"";""
"4737";"22.02.2022";"06.11.2024";"1";"01.02.2024";"0";"Продана";"12.04.2024";"12.04.2024";"";"";"";""
"4738";"23.02.2022";"";"2";"06.02.2025";"176";"Дойная";"";"";"";"";"";""
"4739";"24.02.2022";"";"2";"25.11.2024";"249";"Дойная";"";"";"";"";"";""
"4740";"24.02.2022";"09.07.2025";"2";"04.01.2025";"0";"Продана";"23.05.2025";"23.05.2025";"";"";"";""
"4743";"25.02.2022";"03.07.2024";"2";"28.12.2023";"0";"Продана";"";"";"";"";"";""
"4745";"25.02.2022";"03.07.2024";"1";"28.12.2023";"0";"Продана";"";"";"";"";"";""
"4746";"25.02.2022";"18.02.2025";"2";"23.12.2024";"0";"Продана";"";"";"";"";"";""
"4747";"27.02.2022";"";"2";"26.11.2024";"248";"Дойная";"";"";"";"";"";""
"4750";"01.03.2022";"03.07.2024";"1";"07.03.2024";"0";"Продана";"";"";"";"";"";""
"4751";"02.03.2022";"";"2";"14.03.2025";"140";"Осемененная";"30.05.2025";"30.05.2025";"";"";"";""
"4757";"05.03.2022";"03.07.2024";"2";"07.03.2024";"0";"Продана";"";"";"";"";"";""
"4758";"05.03.2022";"";"2";"25.03.2025";"129";"Дойная";"28.06.2025";"";"";"";"";""
"4763";"07.03.2022";"02.05.2025";"2";"10.11.2024";"0";"Продана";"28.02.2025";"";"";"";"";""
"4766";"08.03.2022";"";"2";"04.05.2025";"89";"Осемененная";"18.07.2025";"18.07.2025";"";"";"";""
"4768";"08.03.2022";"24.06.2025";"2";"01.01.2025";"0";"Продана";"";"";"";"";"";""
"4769";"08.03.2022";"03.07.2024";"1";"12.03.2024";"0";"Продана";"";"";"";"";"";""
"4770";"08.03.2022";"13.03.2025";"2";"15.01.2025";"0";"Продана";"";"";"";"";"";""
"4774";"11.03.2022";"";"2";"09.03.2025";"145";"Осемененная";"23.07.2025";"23.07.2025";"";"";"";""
"4776";"11.03.2022";"";"2";"29.12.2024";"215";"Дойная";"";"";"";"";"";""
"4777";"11.03.2022";"";"2";"23.01.2025";"190";"Дойная";"";"";"";"";"";""
"4778";"12.03.2022";"09.07.2024";"1";"13.11.2023";"0";"Продана";"10.05.2024";"10.05.2024";"";"";"";""
"4781";"17.03.2022";"01.07.2024";"1";"23.11.2023";"0";"Продана";"15.03.2024";"15.03.2024";"";"";"";""
"4783";"17.03.2022";"";"2";"30.01.2025";"183";"Дойная";"";"";"";"";"";""
"4785";"18.03.2022";"13.03.2025";"1";"01.12.2023";"0";"Продана";"20.09.2024";"";"";"";"";""
"4790";"22.03.2022";"";"2";"28.01.2025";"185";"Осемененная";"11.07.2025";"11.07.2025";"";"";"";""
"4791";"23.03.2022";"";"2";"23.12.2024";"221";"Осемененная";"20.06.2025";"20.06.2025";"";"";"";""
"4794";"25.03.2022";"";"2";"16.02.2025";"166";"Осемененная";"02.05.2025";"02.05.2025";"";"";"";""
"4797";"28.03.2022";"04.03.2025";"2";"04.03.2025";"0";"Продана";"";"";"";"";"";""
"4798";"28.03.2022";"05.06.2024";"2";"14.12.2023";"0";"Продана";"29.03.2024";"29.03.2024";"";"";"";""
"4799";"30.03.2022";"";"2";"15.06.2025";"47";"Дойная";"";"";"";"";"";""
"4800";"30.03.2022";"";"2";"09.03.2025";"145";"Дойная";"";"";"";"";"";""
"4801";"31.03.2022";"03.07.2024";"1";"12.03.2024";"0";"Продана";"";"";"";"";"";""
"4803";"01.04.2022";"06.06.2025";"1";"17.01.2024";"0";"Продана";"22.11.2024";"";"";"";"";""
"4804";"03.04.2022";"24.06.2025";"2";"14.11.2024";"0";"Продана";"";"";"";"";"";""
"4806";"04.04.2022";"";"2";"22.04.2025";"101";"Дойная";"";"";"";"";"";""
"4809";"06.04.2022";"";"2";"17.11.2024";"257";"Дойная";"";"";"";"";"";""
"4811";"07.04.2022";"20.06.2025";"2";"04.06.2025";"0";"Продана";"";"";"";"";"";""
"4813";"08.04.2022";"";"2";"21.03.2025";"133";"Дойная";"";"";"";"";"";""
"4814";"08.04.2022";"21.05.2025";"2";"26.02.2025";"0";"Продана";"09.05.2025";"";"";"";"";""
"4815";"09.04.2022";"";"2";"10.04.2025";"113";"Осемененная";"25.07.2025";"25.07.2025";"";"";"";""
"4817";"09.04.2022";"";"2";"07.03.2025";"147";"Осемененная";"23.05.2025";"23.05.2025";"";"";"";""
"4818";"10.04.2022";"";"2";"05.04.2025";"118";"Осемененная";"20.06.2025";"20.06.2025";"";"";"";""
"4819";"11.04.2022";"03.07.2024";"1";"07.03.2024";"0";"Продана";"";"";"";"";"";""
"4820";"11.04.2022";"27.04.2024";"2";"29.01.2024";"0";"Продана";"";"";"";"";"";""
"4824";"13.04.2022";"";"2";"18.04.2025";"105";"Осемененная";"04.07.2025";"04.07.2025";"";"";"";""
"4827";"14.04.2022";"25.11.2024";"2";"07.11.2024";"0";"Продана";"";"";"";"";"";""
"4828";"15.04.2022";"12.02.2025";"1";"21.11.2023";"0";"Продана";"";"";"";"";"";""
"4831";"16.04.2022";"25.03.2024";"2";"20.02.2024";"0";"Продана";"";"";"";"";"";""
"4833";"17.04.2022";"";"2";"14.03.2025";"140";"Осемененная";"30.05.2025";"30.05.2025";"";"";"";""
"4834";"17.04.2022";"";"2";"22.03.2025";"132";"Осемененная";"06.06.2025";"06.06.2025";"";"";"";""
"4835";"18.04.2022";"22.05.2025";"2";"11.12.2024";"0";"Продана";"02.05.2025";"";"";"";"";""
"4837";"18.04.2022";"";"2";"08.02.2025";"174";"Осемененная";"25.04.2025";"25.04.2025";"";"";"";""
"4838";"18.04.2022";"";"2";"18.05.2025";"75";"Дойная";"";"";"";"";"";""
"4839";"19.04.2022";"";"2";"17.01.2025";"196";"Дойная";"30.05.2025";"";"";"";"";""
"4843";"20.04.2022";"13.06.2025";"2";"08.06.2025";"0";"Продана";"";"";"";"";"";""
"4844";"20.04.2022";"";"2";"21.06.2025";"41";"Дойная";"";"";"";"";"";""
"4845";"21.04.2022";"";"2";"07.01.2025";"206";"Дойная";"";"";"";"";"";""
"4846";"21.04.2022";"";"2";"22.02.2025";"160";"Дойная";"";"";"";"";"";""
"4848";"23.04.2022";"";"2";"20.01.2025";"193";"Осемененная";"17.05.2025";"17.05.2025";"";"";"";""
"4849";"25.04.2022";"";"2";"01.02.2025";"181";"Дойная";"";"";"";"";"";""
"4851";"26.04.2022";"05.08.2024";"2";"06.04.2024";"0";"Продана";"21.06.2024";"";"";"";"";""
"4852";"27.04.2022";"14.05.2024";"2";"03.01.2024";"0";"Продана";"15.03.2024";"15.03.2024";"";"";"";""
"4853";"27.04.2022";"";"2";"06.02.2025";"176";"Осемененная";"18.04.2025";"18.04.2025";"";"";"";""
"4854";"28.04.2022";"";"2";"23.04.2025";"100";"Дойная";"";"";"";"";"";""
"4855";"28.04.2022";"13.03.2025";"2";"29.01.2025";"0";"Продана";"";"";"";"";"";""
"4857";"29.04.2022";"24.06.2025";"2";"27.05.2025";"0";"Продана";"";"";"";"";"";""
"4861";"02.05.2022";"08.07.2025";"2";"29.06.2025";"0";"Продана";"";"";"";"";"";""
"4862";"02.05.2022";"15.07.2024";"2";"29.01.2024";"0";"Продана";"12.04.2024";"12.04.2024";"";"";"";""
"4864";"02.05.2022";"";"2";"27.05.2025";"66";"Дойная";"";"";"";"";"";""
"4865";"03.05.2022";"08.08.2024";"2";"01.03.2024";"0";"Продана";"26.07.2024";"";"";"";"";""
"4867";"04.05.2022";"";"2";"20.01.2025";"193";"Дойная";"";"";"";"";"";""
"4868";"04.05.2022";"";"2";"21.03.2025";"133";"Дойная";"";"";"";"";"";""
"4871";"05.05.2022";"";"2";"05.04.2025";"118";"Дойная";"";"";"";"";"";""
"4872";"05.05.2022";"";"2";"01.08.2025";"0";"Дойная";"";"";"";"";"";""
"4873";"06.05.2022";"10.02.2025";"1";"13.02.2024";"0";"Продана";"13.09.2024";"13.09.2024";"";"";"";""
"4874";"06.05.2022";"15.03.2024";"1";"16.01.2024";"0";"Продана";"";"";"";"";"";""
"4875";"07.05.2022";"";"2";"03.05.2025";"90";"Дойная";"";"";"";"";"";""
"4876";"07.05.2022";"27.02.2025";"2";"10.02.2025";"0";"Продана";"";"";"";"";"";""
"4877";"08.05.2022";"14.03.2024";"1";"24.12.2023";"0";"Продана";"08.03.2024";"";"";"";"";""
"4878";"08.05.2022";"18.03.2025";"2";"18.02.2025";"0";"Продана";"";"";"";"";"";""
"4880";"10.05.2022";"12.04.2024";"1";"13.02.2024";"0";"Продана";"";"";"";"";"";""
"4881";"10.05.2022";"22.04.2024";"2";"23.02.2024";"0";"Продана";"";"";"";"";"";""
"4882";"11.05.2022";"03.04.2024";"2";"03.02.2024";"0";"Продана";"";"";"";"";"";""
"4883";"11.05.2022";"09.10.2024";"1";"25.01.2024";"0";"Продана";"19.07.2024";"19.07.2024";"";"";"";""
"4885";"11.05.2022";"31.07.2025";"2";"18.11.2024";"0";"Продана";"";"";"";"";"";""
"4886";"14.05.2022";"";"2";"17.05.2025";"76";"Дойная";"";"";"";"";"";""
"4887";"14.05.2022";"";"2";"14.02.2025";"168";"Осемененная";"02.05.2025";"02.05.2025";"";"";"";""
"4889";"18.05.2022";"26.12.2024";"1";"08.05.2024";"0";"Продана";"";"";"";"";"";""
"4891";"18.05.2022";"12.03.2024";"1";"17.02.2024";"0";"Продана";"";"";"";"";"";""
"4894";"20.05.2022";"17.06.2025";"2";"29.05.2025";"0";"Продана";"";"";"";"";"";""
"4895";"21.05.2022";"02.04.2024";"1";"30.03.2024";"0";"Продана";"";"";"";"";"";""
"4897";"23.05.2022";"";"2";"04.05.2025";"89";"Дойная";"";"";"";"";"";""
"4898";"23.05.2022";"";"2";"17.03.2025";"137";"Дойная";"";"";"";"";"";""
"4899";"23.05.2022";"02.04.2025";"2";"28.03.2025";"0";"Продана";"";"";"";"";"";""
"4901";"24.05.2022";"26.12.2024";"1";"08.05.2024";"0";"Продана";"";"";"";"";"";""
"4903";"25.05.2022";"08.05.2025";"2";"08.05.2025";"0";"Продана";"";"";"";"";"";""
"4907";"27.05.2022";"";"2";"16.03.2025";"138";"Осемененная";"30.05.2025";"30.05.2025";"";"";"";""
"4908";"29.05.2022";"";"2";"11.05.2025";"82";"Дойная";"";"";"";"";"";""
"4911";"01.06.2022";"04.04.2025";"2";"21.02.2025";"0";"Продана";"";"";"";"";"";""
"4912";"01.06.2022";"02.07.2025";"2";"28.06.2025";"0";"Продана";"";"";"";"";"";""
"4914";"04.06.2022";"";"2";"25.03.2025";"129";"Дойная";"";"";"";"";"";""
"4916";"04.06.2022";"26.04.2024";"1";"07.04.2024";"0";"Продана";"";"";"";"";"";""
"4917";"05.06.2022";"";"2";"19.06.2025";"43";"Дойная";"";"";"";"";"";""
"4918";"05.06.2022";"";"2";"29.06.2025";"33";"Дойная";"";"";"";"";"";""
"4919";"06.06.2022";"02.05.2025";"2";"09.02.2025";"0";"Продана";"25.04.2025";"";"";"";"";""
"4920";"07.06.2022";"09.04.2024";"2";"02.04.2024";"0";"Продана";"";"";"";"";"";""
"4921";"07.06.2022";"20.03.2025";"1";"05.03.2024";"0";"Продана";"26.07.2024";"26.07.2024";"";"27.02.2025";"";""
"4922";"07.06.2022";"13.06.2024";"1";"20.02.2024";"0";"Продана";"03.05.2024";"03.05.2024";"";"";"";""
"4923";"07.06.2022";"";"2";"18.06.2025";"44";"Дойная";"";"";"";"";"";""
"4925";"08.06.2022";"02.05.2024";"1";"31.03.2024";"0";"Продана";"";"";"";"";"";""
