"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"3486";"08.07.2020";"27.06.2024";"2";"19.04.2023";"0";"Продана";"08.12.2023";"08.12.2023";"";"";"";""
"3487";"09.07.2020";"";"3";"29.04.2024";"278";"Дойная";"06.12.2024";"";"";"";"";""
"3488";"10.07.2020";"30.05.2024";"2";"26.03.2024";"0";"Продана";"";"";"";"";"";""
"3491";"12.07.2020";"03.07.2024";"2";"13.07.2023";"0";"Продана";"19.01.2024";"";"";"";"";""
"3493";"13.07.2020";"";"3";"03.04.2024";"304";"Осемененная";"27.06.2024";"27.06.2024";"";"";"";""
"3501";"15.07.2020";"25.03.2024";"2";"05.10.2023";"0";"Продана";"08.03.2024";"";"";"";"";""
"3520";"23.07.2020";"29.08.2024";"3";"20.05.2024";"0";"Продана";"";"";"";"";"";""
"3530";"28.07.2020";"18.10.2024";"3";"23.09.2024";"0";"Продана";"";"";"";"";"";""
"3531";"28.07.2020";"25.12.2024";"3";"20.12.2024";"0";"Продана";"";"";"";"";"";""
"3544";"08.08.2020";"04.01.2025";"3";"23.11.2024";"0";"Продана";"";"";"";"";"";""
"3546";"09.08.2020";"08.07.2024";"2";"01.10.2023";"0";"Продана";"21.06.2024";"";"";"";"";""
"3548";"09.08.2020";"04.07.2024";"3";"10.05.2024";"0";"Продана";"";"";"";"";"";""
"3559";"11.08.2020";"06.11.2024";"2";"05.11.2023";"0";"Продана";"23.02.2024";"23.02.2024";"";"26.09.2024";"";""
"3561";"12.08.2020";"18.04.2024";"2";"24.05.2023";"0";"Продана";"04.08.2023";"04.08.2023";"";"07.03.2024";"";""
"3577";"20.08.2020";"";"3";"11.08.2024";"174";"Дойная";"";"";"";"";"";""
"3584";"23.08.2020";"26.04.2024";"1";"09.09.2022";"0";"Продана";"30.12.2022";"";"";"";"";""
"3585";"24.08.2020";"25.04.2024";"2";"20.05.2023";"0";"Продана";"20.10.2023";"20.10.2023";"";"";"";""
"3596";"01.09.2020";"";"3";"09.05.2024";"268";"Дойная";"06.12.2024";"";"";"";"";""
"3606";"06.09.2020";"";"2";"10.11.2023";"0";"Сухостой";"26.07.2024";"26.07.2024";"";"19.12.2024";"";""
"3607";"07.09.2020";"26.04.2024";"1";"27.07.2022";"0";"Продана";"24.03.2023";"";"";"";"";""
"3616";"10.09.2020";"";"3";"10.12.2024";"53";"Дойная";"";"";"";"";"";""
"3619";"10.09.2020";"";"3";"26.12.2024";"37";"Дойная";"";"";"";"";"";""
"3626";"12.09.2020";"14.06.2024";"2";"15.09.2023";"0";"Продана";"01.12.2023";"01.12.2023";"";"";"";""
"3627";"13.09.2020";"26.12.2024";"1";"18.09.2022";"0";"Продана";"23.06.2023";"";"";"";"";""
"3628";"13.09.2020";"10.12.2024";"2";"20.08.2023";"0";"Продана";"03.05.2024";"03.05.2024";"";"08.11.2024";"";""
"3630";"13.09.2020";"";"3";"14.12.2024";"49";"Дойная";"";"";"";"";"";""
"3638";"16.09.2020";"";"3";"17.01.2025";"15";"Дойная";"";"";"";"";"";""
"3641";"17.09.2020";"25.10.2024";"3";"04.10.2024";"0";"Продана";"";"";"";"";"";""
"3645";"18.09.2020";"";"3";"04.07.2024";"212";"Дойная";"";"";"";"";"";""
"3647";"19.09.2020";"23.09.2024";"3";"19.08.2024";"0";"Продана";"";"";"";"";"";""
"3650";"19.09.2020";"";"3";"16.10.2024";"108";"Дойная";"20.01.2025";"";"";"";"";""
"3669";"25.09.2020";"15.04.2024";"2";"24.06.2023";"0";"Продана";"08.03.2024";"";"";"";"";""
"3687";"03.10.2020";"15.09.2024";"3";"20.08.2024";"0";"Продана";"";"";"";"";"";""
"3694";"06.10.2020";"21.10.2024";"2";"28.05.2024";"0";"Продана";"13.09.2024";"";"";"";"";""
"3720";"22.10.2020";"";"3";"03.10.2024";"121";"Дойная";"";"";"";"";"";""
"3725";"23.10.2020";"";"3";"13.01.2025";"19";"Дойная";"";"";"";"";"";""
"3727";"25.10.2020";"16.01.2025";"3";"11.01.2025";"0";"Продана";"";"";"";"";"";""
"3732";"28.10.2020";"23.07.2024";"2";"08.09.2023";"0";"Продана";"08.03.2024";"08.03.2024";"";"";"";""
"3754";"05.11.2020";"07.08.2024";"3";"13.07.2024";"0";"Продана";"";"";"";"";"";""
"3758";"06.11.2020";"30.09.2024";"2";"22.08.2023";"0";"Продана";"23.02.2024";"23.02.2024";"";"26.09.2024";"";""
"3762";"07.11.2020";"13.09.2024";"3";"09.08.2024";"0";"Продана";"";"";"";"";"";""
"3764";"07.11.2020";"27.05.2024";"2";"21.02.2024";"0";"Продана";"";"";"";"";"";""
"3770";"11.11.2020";"17.07.2024";"2";"15.02.2024";"0";"Продана";"26.04.2024";"26.04.2024";"";"";"";""
"3773";"13.11.2020";"";"3";"10.10.2024";"114";"Дойная";"";"";"";"";"";""
"3779";"19.11.2020";"05.08.2024";"3";"26.07.2024";"0";"Продана";"";"";"";"";"";""
"3787";"25.11.2020";"07.05.2024";"2";"19.09.2023";"0";"Продана";"23.02.2024";"23.02.2024";"";"";"";""
"3789";"26.11.2020";"";"3";"24.07.2024";"192";"Дойная";"04.10.2024";"";"";"";"";""
"3793";"27.11.2020";"10.07.2024";"2";"15.10.2023";"0";"Продана";"29.12.2023";"29.12.2023";"";"";"";""
"3795";"28.11.2020";"26.12.2024";"3";"30.08.2024";"0";"Продана";"";"";"";"";"";""
"3797";"29.11.2020";"11.04.2024";"2";"16.03.2024";"0";"Продана";"";"";"";"";"";""
"3799";"30.11.2020";"26.09.2024";"2";"01.02.2024";"0";"Продана";"12.04.2024";"12.04.2024";"";"";"";""
"3806";"06.12.2020";"";"3";"26.01.2025";"6";"Дойная";"";"";"";"";"";""
"3810";"07.12.2020";"26.04.2024";"2";"06.11.2023";"0";"Продана";"15.03.2024";"";"";"";"";""
"3812";"08.12.2020";"26.12.2024";"2";"02.09.2023";"0";"Продана";"15.03.2024";"";"";"";"";""
"3818";"10.12.2020";"23.12.2024";"3";"21.11.2024";"0";"Продана";"";"";"";"";"";""
"3820";"10.12.2020";"01.03.2024";"2";"26.09.2023";"0";"Продана";"23.02.2024";"";"";"";"";""
"3821";"10.12.2020";"02.09.2024";"2";"07.05.2024";"0";"Продана";"23.08.2024";"";"";"";"";""
"3826";"12.12.2020";"";"2";"12.07.2024";"204";"Осемененная";"06.12.2024";"06.12.2024";"";"";"";""
"3827";"13.12.2020";"";"3";"09.12.2024";"54";"Дойная";"";"";"";"";"";""
"3829";"13.12.2020";"";"3";"23.10.2024";"101";"Дойная";"";"";"";"";"";""
"3830";"14.12.2020";"24.01.2025";"3";"01.01.2025";"0";"Продана";"";"";"";"";"";""
"3832";"14.12.2020";"12.06.2024";"2";"22.01.2024";"0";"Продана";"10.05.2024";"";"";"";"";""
"3834";"15.12.2020";"20.08.2024";"2";"30.12.2023";"0";"Продана";"15.03.2024";"15.03.2024";"";"";"";""
"3836";"16.12.2020";"03.07.2024";"1";"05.12.2022";"0";"Продана";"01.09.2023";"";"";"";"";""
"3837";"16.12.2020";"";"3";"10.01.2025";"22";"Дойная";"";"";"";"";"";""
"3839";"17.12.2020";"11.03.2024";"2";"05.10.2023";"0";"Продана";"15.12.2023";"15.12.2023";"";"";"";""
"3857";"23.12.2020";"";"3";"05.08.2024";"180";"Осемененная";"18.10.2024";"18.10.2024";"";"";"";""
"3863";"25.12.2020";"01.04.2024";"2";"20.03.2024";"0";"Продана";"";"";"";"";"";""
"3864";"26.12.2020";"30.01.2025";"3";"09.01.2025";"0";"Продана";"";"";"";"";"";""
"3865";"27.12.2020";"";"3";"28.12.2024";"35";"Дойная";"";"";"";"";"";""
"3870";"31.12.2020";"";"3";"23.11.2024";"70";"Дойная";"";"";"";"";"";""
"3871";"31.12.2020";"";"3";"19.10.2024";"105";"Дойная";"";"";"";"";"";""
"3872";"01.01.2021";"29.03.2024";"2";"05.12.2023";"0";"Продана";"22.03.2024";"";"";"";"";""
"3876";"03.01.2020";"26.04.2024";"1";"10.10.2022";"0";"Продана";"17.02.2023";"";"";"";"";""
"3877";"04.01.2021";"";"3";"27.01.2025";"5";"Дойная";"";"";"";"";"";""
"3882";"05.01.2021";"16.04.2024";"2";"10.12.2023";"0";"Продана";"29.03.2024";"";"";"";"";""
"3886";"07.01.2021";"";"3";"04.01.2025";"28";"Дойная";"";"";"";"";"";""
"3894";"10.01.2021";"31.10.2024";"1";"08.11.2022";"0";"Продана";"27.10.2023";"";"";"";"";""
"3897";"17.01.2021";"";"2";"07.03.2024";"0";"Сухостой";"17.05.2024";"17.05.2024";"";"14.11.2024";"";""
"3898";"17.01.2021";"26.12.2024";"2";"29.11.2023";"0";"Продана";"09.02.2024";"";"";"";"";""
"3900";"20.01.2021";"";"3";"22.01.2025";"10";"Дойная";"";"";"";"";"";""
"3901";"20.01.2021";"18.12.2024";"2";"09.04.2024";"0";"Продана";"22.09.2024";"22.09.2024";"";"";"";""
"3904";"21.01.2021";"08.04.2024";"2";"26.12.2023";"0";"Продана";"08.03.2024";"";"";"";"";""
"3911";"28.01.2021";"26.12.2024";"1";"19.12.2022";"0";"Продана";"27.10.2023";"";"";"";"";""
"3914";"01.02.2021";"26.12.2024";"1";"14.12.2022";"0";"Продана";"15.09.2023";"";"";"";"";""
"3918";"03.02.2021";"24.04.2024";"2";"31.03.2024";"0";"Продана";"";"";"";"";"";""
"3919";"04.02.2021";"";"2";"15.03.2024";"323";"Дойная";"20.09.2024";"";"";"";"";""
"3920";"04.02.2021";"03.05.2024";"1";"29.11.2022";"0";"Продана";"15.09.2023";"15.09.2023";"";"25.04.2024";"";""
"3921";"05.02.2021";"";"3";"15.01.2025";"17";"Дойная";"";"";"";"";"";""
"3923";"06.02.2021";"";"2";"03.07.2024";"213";"Дойная";"";"";"";"";"";""
"3924";"06.02.2021";"";"3";"01.01.2025";"31";"Дойная";"";"";"";"";"";""
"3928";"07.02.2021";"29.07.2024";"2";"20.06.2024";"0";"Продана";"";"";"";"";"";""
"3929";"08.02.2021";"16.12.2024";"2";"20.01.2024";"0";"Продана";"05.04.2024";"05.04.2024";"";"07.11.2024";"";""
"3931";"08.02.2021";"26.12.2024";"1";"23.12.2022";"0";"Продана";"15.09.2023";"";"";"";"";""
"3933";"09.02.2021";"";"3";"26.12.2024";"37";"Дойная";"";"";"";"";"";""
"3938";"11.02.2021";"";"3";"24.01.2025";"8";"Дойная";"";"";"";"";"";""
"3943";"13.02.2021";"13.03.2024";"2";"26.02.2024";"0";"Продана";"";"";"";"";"";""
"3944";"14.02.2021";"";"3";"13.01.2025";"19";"Дойная";"";"";"";"";"";""
"3971";"04.03.2021";"26.12.2024";"1";"13.12.2022";"0";"Продана";"15.09.2023";"";"";"";"";""
"3973";"06.03.2021";"15.04.2024";"2";"15.01.2024";"0";"Продана";"29.03.2024";"";"";"";"";""
"3980";"08.03.2021";"";"3";"29.01.2025";"3";"Дойная";"";"";"";"";"";""
"3985";"11.03.2021";"11.12.2024";"2";"24.01.2024";"0";"Продана";"24.05.2024";"24.05.2024";"";"";"";""
"3987";"12.03.2021";"19.12.2024";"3";"27.11.2024";"0";"Продана";"";"";"";"";"";""
"3989";"14.03.2021";"";"3";"02.12.2024";"61";"Дойная";"";"";"";"";"";""
"3994";"17.03.2021";"07.05.2024";"2";"02.05.2024";"0";"Продана";"";"";"";"";"";""
"3996";"18.03.2021";"26.12.2024";"1";"29.04.2023";"0";"Продана";"19.01.2024";"";"";"";"";""
"4007";"25.03.2021";"";"2";"01.03.2024";"337";"Осемененная";"30.08.2024";"30.08.2024";"";"";"";""
"4009";"26.03.2021";"";"2";"24.03.2024";"314";"Осемененная";"25.10.2024";"25.10.2024";"";"";"";""
"4020";"31.03.2021";"18.11.2024";"2";"03.03.2024";"0";"Продана";"17.05.2024";"17.05.2024";"";"";"";""
"4029";"08.04.2021";"03.07.2024";"2";"02.04.2024";"0";"Продана";"";"";"";"";"";""
"4037";"16.04.2021";"23.12.2024";"2";"04.06.2024";"0";"Продана";"29.11.2024";"";"";"";"";""
"4040";"17.04.2021";"03.07.2024";"1";"10.04.2023";"0";"Продана";"02.02.2024";"";"";"";"";""
"4044";"20.04.2021";"17.06.2024";"2";"09.06.2024";"0";"Продана";"";"";"";"";"";""
"4046";"25.04.2021";"13.12.2024";"2";"22.03.2024";"0";"Продана";"22.11.2024";"";"";"";"";""
"4052";"28.04.2021";"19.08.2024";"2";"18.12.2023";"0";"Продана";"10.05.2024";"10.05.2024";"";"";"";""
"4055";"01.05.2021";"";"2";"03.08.2024";"182";"Дойная";"";"";"";"";"";""
"4064";"04.05.2021";"";"2";"24.04.2024";"283";"Осемененная";"05.07.2024";"05.07.2024";"";"";"";""
"4067";"04.05.2021";"22.08.2024";"2";"29.03.2024";"0";"Продана";"14.06.2024";"14.06.2024";"";"";"";""
"4077";"07.05.2021";"01.10.2024";"2";"08.09.2024";"0";"Продана";"";"";"";"";"";""
"4078";"07.05.2021";"";"2";"21.09.2024";"133";"Осемененная";"16.01.2025";"16.01.2025";"";"";"";""
"4085";"09.05.2021";"18.10.2024";"2";"01.08.2024";"0";"Продана";"11.10.2024";"";"";"";"";""
"4092";"11.05.2021";"";"2";"06.07.2024";"210";"Дойная";"";"";"";"";"";""
"4097";"13.05.2021";"";"3";"07.01.2025";"25";"Дойная";"";"";"";"";"";""
"4099";"14.05.2021";"20.06.2024";"1";"15.06.2023";"0";"Продана";"12.01.2024";"12.01.2024";"";"";"";""
"4101";"14.05.2021";"";"2";"19.06.2024";"227";"Дойная";"";"";"";"";"";""
"4107";"17.05.2021";"";"2";"08.05.2024";"269";"Дойная";"";"";"";"";"";""
"4110";"18.05.2021";"11.03.2024";"2";"09.02.2024";"0";"Продана";"";"";"";"";"";""
"4111";"19.05.2021";"";"2";"24.03.2024";"314";"Дойная";"07.06.2024";"";"";"";"";""
"4113";"22.05.2021";"13.05.2024";"2";"02.04.2024";"0";"Продана";"";"";"";"";"";""
"4122";"27.05.2021";"03.07.2024";"2";"18.06.2024";"0";"Продана";"";"";"";"";"";""
"4126";"29.05.2021";"10.06.2024";"2";"17.04.2024";"0";"Продана";"";"";"";"";"";""
"4132";"03.06.2021";"";"2";"04.09.2024";"150";"Дойная";"";"";"";"";"";""
"4135";"05.06.2021";"29.03.2024";"1";"16.03.2023";"0";"Продана";"15.09.2023";"15.09.2023";"";"";"";""
"4139";"07.06.2021";"";"2";"19.05.2024";"258";"Осемененная";"06.09.2024";"06.09.2024";"";"";"";""
"4140";"07.06.2021";"31.10.2024";"2";"27.03.2024";"0";"Продана";"07.06.2024";"07.06.2024";"";"";"";""
"4142";"08.06.2021";"22.05.2024";"2";"03.03.2024";"0";"Продана";"17.05.2024";"";"";"";"";""
"4148";"11.06.2021";"22.01.2025";"3";"20.01.2025";"0";"Продана";"";"";"";"";"";""
"4149";"11.06.2021";"23.12.2024";"2";"11.08.2024";"0";"Продана";"29.11.2024";"";"";"";"";""
"4151";"12.06.2021";"";"2";"24.02.2024";"343";"Дойная";"06.12.2024";"";"";"";"";""
"4153";"12.06.2021";"";"2";"11.03.2024";"327";"Дойная";"28.06.2024";"";"";"";"";""
"4155";"15.06.2021";"25.06.2024";"2";"29.05.2024";"0";"Продана";"";"";"";"";"";""
"4177";"25.06.2021";"";"2";"14.09.2024";"140";"Осемененная";"29.11.2024";"29.11.2024";"";"";"";""
"4179";"26.06.2021";"24.07.2024";"2";"04.07.2024";"0";"Продана";"";"";"";"";"";""
"4183";"27.06.2021";"02.12.2024";"2";"18.06.2024";"0";"Продана";"04.10.2024";"04.10.2024";"";"";"";""
"4201";"04.07.2021";"15.07.2024";"1";"09.05.2023";"0";"Продана";"15.03.2024";"";"";"";"";""
"4211";"06.07.2021";"27.12.2024";"2";"06.09.2024";"0";"Продана";"22.11.2024";"";"";"";"";""
"4212";"08.07.2021";"";"2";"29.05.2024";"248";"Осемененная";"30.08.2024";"30.08.2024";"";"";"";""
"4214";"08.07.2021";"16.05.2024";"1";"27.08.2023";"0";"Продана";"10.11.2023";"10.11.2023";"";"";"";""
"4215";"09.07.2021";"";"3";"31.01.2025";"1";"Дойная";"";"";"";"";"";""
"4233";"17.07.2021";"06.11.2024";"1";"12.04.2023";"0";"Продана";"12.01.2024";"";"";"";"";""
"4234";"18.07.2021";"";"2";"26.05.2024";"251";"Осемененная";"09.08.2024";"09.08.2024";"";"";"";""
"4240";"21.07.2021";"15.03.2024";"1";"08.06.2023";"0";"Продана";"10.11.2023";"10.11.2023";"";"";"";""
"4258";"27.07.2021";"";"2";"12.07.2024";"204";"Дойная";"";"";"";"";"";""
"4259";"27.07.2021";"22.07.2024";"2";"12.07.2024";"0";"Продана";"";"";"";"";"";""
"4263";"28.07.2021";"";"2";"22.02.2024";"345";"Дойная";"";"";"";"";"";""
"4269";"30.07.2021";"12.07.2024";"2";"02.07.2024";"0";"Продана";"";"";"";"";"";""
"4270";"30.07.2021";"26.12.2024";"1";"30.05.2023";"0";"Продана";"15.03.2024";"";"";"";"";""
"4284";"05.08.2021";"11.06.2024";"1";"04.05.2023";"0";"Продана";"15.03.2024";"";"";"";"";""
"4286";"05.08.2021";"";"2";"05.07.2024";"211";"Осемененная";"29.11.2024";"29.11.2024";"";"";"";""
"4288";"06.08.2021";"15.10.2024";"2";"04.07.2024";"0";"Продана";"13.09.2024";"13.09.2024";"";"";"";""
"4292";"07.08.2021";"09.04.2024";"1";"03.05.2023";"0";"Продана";"10.11.2023";"10.11.2023";"";"";"";""
"4300";"12.08.2021";"";"2";"20.09.2024";"134";"Дойная";"06.12.2024";"";"";"";"";""
"4314";"18.08.2021";"09.09.2024";"3";"04.09.2024";"0";"Продана";"";"";"";"";"";""
"4318";"20.08.2021";"";"2";"12.04.2024";"295";"Дойная";"28.06.2024";"";"";"";"";""
"4319";"20.08.2021";"14.05.2024";"2";"13.05.2024";"0";"Продана";"";"";"";"";"";""
"4325";"23.08.2021";"27.06.2024";"1";"18.07.2023";"0";"Продана";"15.12.2023";"15.12.2023";"";"";"";""
"4327";"24.08.2021";"";"2";"28.04.2024";"279";"Дойная";"20.09.2024";"";"";"";"";""
"4331";"25.08.2021";"03.05.2024";"1";"30.06.2023";"0";"Продана";"24.11.2023";"24.11.2023";"";"";"";""
"4334";"26.08.2021";"";"2";"27.08.2024";"158";"Осемененная";"17.01.2025";"17.01.2025";"";"";"";""
"4376";"17.09.2021";"04.10.2024";"2";"18.09.2024";"0";"Продана";"";"";"";"";"";""
"4383";"22.09.2021";"";"2";"03.09.2024";"151";"Дойная";"15.11.2024";"";"";"";"";""
"4389";"25.09.2021";"19.04.2024";"1";"15.08.2023";"0";"Продана";"27.10.2023";"27.10.2023";"";"";"";""
"4390";"25.09.2021";"04.06.2024";"1";"17.08.2023";"0";"Продана";"19.04.2024";"";"";"";"";""
"4391";"25.09.2021";"";"2";"25.09.2024";"129";"Дойная";"10.01.2025";"";"";"";"";""
"4393";"26.09.2021";"07.06.2024";"1";"18.08.2023";"0";"Продана";"03.11.2023";"03.11.2023";"";"";"";""
"4397";"30.09.2021";"05.08.2024";"2";"02.08.2024";"0";"Продана";"";"";"";"";"";""
"4400";"02.10.2021";"23.09.2024";"1";"18.09.2023";"0";"Продана";"09.02.2024";"09.02.2024";"";"12.09.2024";"";""
"4407";"06.10.2021";"11.12.2024";"2";"17.10.2024";"0";"Продана";"";"";"";"";"";""
"4411";"09.10.2021";"14.06.2024";"1";"16.07.2023";"0";"Продана";"29.09.2023";"29.09.2023";"";"02.05.2024";"";""
"4417";"11.10.2021";"";"2";"03.09.2024";"151";"Дойная";"21.01.2025";"";"";"";"";""
"4425";"16.10.2021";"08.06.2024";"1";"06.08.2023";"0";"Продана";"22.03.2024";"22.03.2024";"";"";"";""
"4437";"21.10.2021";"";"2";"06.09.2024";"148";"Дойная";"";"";"";"";"";""
"4453";"31.10.2021";"";"2";"02.10.2024";"122";"Дойная";"";"";"";"";"";""
"4468";"06.11.2021";"";"2";"11.10.2024";"113";"Дойная";"";"";"";"";"";""
"4474";"11.11.2021";"11.04.2024";"2";"23.09.2023";"0";"Продана";"08.12.2023";"08.12.2023";"";"";"";""
"4475";"11.11.2021";"21.11.2024";"2";"18.11.2024";"0";"Продана";"";"";"";"";"";""
"4478";"12.11.2021";"13.12.2024";"2";"26.07.2024";"0";"Продана";"11.10.2024";"11.10.2024";"";"";"";""
"4480";"12.11.2021";"02.07.2024";"2";"27.10.2023";"0";"Мертвое животное";"31.05.2024";"";"";"";"";""
"4483";"13.11.2021";"";"2";"01.10.2024";"123";"Дойная";"";"";"";"";"";""
"4486";"14.11.2021";"";"2";"01.01.2025";"31";"Дойная";"";"";"";"";"";""
"4488";"15.11.2021";"";"2";"22.10.2024";"102";"Дойная";"";"";"";"";"";""
"4489";"15.11.2021";"19.09.2024";"1";"05.01.2024";"0";"Продана";"22.03.2024";"22.03.2024";"";"19.09.2024";"";""
"4492";"16.11.2021";"";"2";"18.01.2025";"14";"Дойная";"";"";"";"";"";""
"4497";"19.11.2021";"";"2";"08.08.2024";"177";"Дойная";"";"";"";"";"";""
"4505";"22.11.2021";"26.12.2024";"2";"01.10.2024";"0";"Продана";"";"";"";"";"";""
"4506";"24.11.2021";"";"2";"18.11.2024";"75";"Дойная";"";"";"";"";"";""
"4508";"24.11.2021";"";"2";"01.10.2024";"123";"Дойная";"";"";"";"";"";""
"4509";"25.11.2021";"02.04.2024";"2";"06.09.2023";"0";"Продана";"17.11.2023";"17.11.2023";"";"";"";""
"4510";"25.11.2021";"";"2";"19.09.2024";"135";"Осемененная";"29.11.2024";"29.11.2024";"";"";"";""
"4513";"28.11.2021";"30.09.2024";"2";"30.08.2024";"0";"Продана";"";"";"";"";"";""
"4514";"28.11.2021";"07.01.2025";"2";"02.09.2024";"0";"Продана";"20.12.2024";"";"";"";"";""
"4515";"29.11.2021";"05.12.2024";"2";"20.11.2024";"0";"Продана";"";"";"";"";"";""
"4521";"02.12.2021";"";"2";"03.12.2024";"60";"Дойная";"";"";"";"";"";""
"4522";"02.12.2021";"26.12.2024";"2";"06.08.2024";"0";"Продана";"";"";"";"";"";""
"4526";"03.12.2021";"30.05.2024";"2";"09.09.2023";"0";"Продана";"22.03.2024";"";"";"";"";""
"4532";"04.12.2021";"";"2";"07.05.2024";"270";"Осемененная";"01.10.2024";"01.10.2024";"";"";"";""
"4553";"11.12.2021";"";"1";"10.10.2023";"0";"Сухостой";"14.06.2024";"14.06.2024";"";"16.01.2025";"";""
"4557";"12.12.2021";"";"2";"10.12.2024";"53";"Дойная";"";"";"";"";"";""
"4562";"13.12.2021";"07.10.2024";"1";"22.12.2023";"0";"Продана";"08.03.2024";"08.03.2024";"";"";"";""
"4564";"15.12.2021";"";"2";"01.02.2025";"0";"Дойная";"";"";"";"";"";""
"4567";"17.12.2021";"";"2";"09.01.2025";"23";"Дойная";"";"";"";"";"";""
"4572";"19.12.2021";"";"2";"01.12.2024";"62";"Дойная";"";"";"";"";"";""
"4573";"19.12.2021";"13.01.2025";"2";"11.01.2025";"0";"Продана";"";"";"";"";"";""
"4578";"21.12.2021";"02.11.2024";"1";"27.10.2023";"0";"Продана";"16.02.2024";"16.02.2024";"";"19.09.2024";"";""
"4579";"21.12.2021";"";"2";"27.11.2024";"66";"Дойная";"";"";"";"";"";""
"4580";"22.12.2021";"";"2";"22.08.2024";"163";"Дойная";"10.01.2025";"";"";"";"";""
"4587";"23.12.2021";"";"2";"09.01.2025";"23";"Дойная";"";"";"";"";"";""
"4592";"25.12.2021";"";"2";"29.11.2024";"64";"Дойная";"";"";"";"";"";""
"4595";"27.12.2021";"";"2";"26.01.2025";"6";"Дойная";"";"";"";"";"";""
"4602";"29.12.2021";"";"2";"01.09.2024";"153";"Осемененная";"15.11.2024";"15.11.2024";"";"";"";""
"4624";"06.01.2022";"31.05.2024";"2";"31.03.2024";"0";"Продана";"";"";"";"";"";""
"4626";"07.01.2022";"";"2";"09.12.2024";"54";"Дойная";"";"";"";"";"";""
"4634";"11.01.2022";"";"2";"22.11.2024";"71";"Дойная";"";"";"";"";"";""
"4637";"13.01.2022";"";"2";"23.01.2025";"9";"Дойная";"";"";"";"";"";""
"4647";"17.01.2022";"28.11.2024";"2";"11.11.2024";"0";"Продана";"";"";"";"";"";""
"4653";"21.01.2022";"24.09.2024";"1";"22.11.2023";"0";"Продана";"08.03.2024";"08.03.2024";"";"";"";""
"4655";"22.01.2022";"03.09.2024";"1";"10.11.2023";"0";"Продана";"26.01.2024";"26.01.2024";"";"";"";""
"4656";"22.01.2022";"19.09.2024";"1";"14.03.2024";"0";"Продана";"23.08.2024";"";"";"";"";""
"4663";"27.01.2022";"03.07.2024";"1";"31.01.2024";"0";"Продана";"";"";"";"";"";""
"4665";"28.01.2022";"";"2";"14.12.2024";"49";"Дойная";"";"";"";"";"";""
"4666";"28.01.2022";"01.03.2024";"1";"20.10.2023";"0";"Продана";"16.02.2024";"";"";"";"";""
"4670";"30.01.2022";"26.09.2024";"1";"29.11.2023";"0";"Продана";"28.06.2024";"28.06.2024";"";"";"";""
"4673";"31.01.2022";"";"2";"22.01.2025";"10";"Дойная";"";"";"";"";"";""
"4675";"01.02.2022";"";"2";"22.10.2024";"102";"Дойная";"";"";"";"";"";""
"4679";"02.02.2022";"15.04.2024";"1";"19.11.2023";"0";"Продана";"13.04.2024";"";"";"";"";""
"4681";"02.02.2022";"";"2";"16.11.2024";"77";"Дойная";"";"";"";"";"";""
"4696";"09.02.2022";"";"2";"26.10.2024";"98";"Дойная";"";"";"";"";"";""
"4699";"10.02.2022";"";"2";"19.01.2025";"13";"Дойная";"";"";"";"";"";""
"4703";"11.02.2022";"03.07.2024";"1";"01.12.2023";"0";"Продана";"";"";"";"";"";""
"4704";"11.02.2022";"20.12.2024";"1";"15.11.2023";"0";"Продана";"07.06.2024";"";"";"";"";""
"4707";"12.02.2022";"";"2";"23.01.2025";"9";"Дойная";"";"";"";"";"";""
"4709";"13.02.2022";"03.12.2024";"1";"07.04.2024";"0";"Продана";"21.06.2024";"21.06.2024";"";"";"";""
"4714";"14.02.2022";"";"2";"11.11.2024";"82";"Дойная";"";"";"";"";"";""
"4718";"15.02.2022";"19.12.2024";"2";"12.11.2024";"0";"Продана";"";"";"";"";"";""
"4719";"16.02.2022";"05.07.2024";"1";"03.12.2023";"0";"Продана";"31.05.2024";"";"";"";"";""
"4724";"17.02.2022";"";"2";"07.01.2025";"25";"Дойная";"";"";"";"";"";""
"4726";"18.02.2022";"03.07.2024";"1";"24.10.2023";"0";"Продана";"";"";"";"";"";""
"4727";"18.02.2022";"03.07.2024";"1";"28.12.2023";"0";"Продана";"";"";"";"";"";""
"4729";"19.02.2022";"";"2";"01.12.2024";"62";"Дойная";"";"";"";"";"";""
"4730";"19.02.2022";"03.05.2024";"2";"14.11.2023";"0";"Продана";"01.03.2024";"";"";"";"";""
"4734";"20.02.2022";"03.07.2024";"1";"28.12.2023";"0";"Продана";"";"";"";"";"";""
"4737";"22.02.2022";"06.11.2024";"1";"01.02.2024";"0";"Продана";"12.04.2024";"12.04.2024";"";"";"";""
"4739";"24.02.2022";"";"2";"25.11.2024";"68";"Дойная";"";"";"";"";"";""
"4740";"24.02.2022";"";"2";"04.01.2025";"28";"Дойная";"";"";"";"";"";""
"4743";"25.02.2022";"03.07.2024";"2";"28.12.2023";"0";"Продана";"";"";"";"";"";""
"4745";"25.02.2022";"03.07.2024";"1";"28.12.2023";"0";"Продана";"";"";"";"";"";""
"4746";"25.02.2022";"";"2";"23.12.2024";"40";"Дойная";"";"";"";"";"";""
