"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"23134";"24.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23135";"24.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23136";"25.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23137";"25.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23138";"25.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23139";"26.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23140";"26.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23142";"28.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23143";"28.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23145";"30.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23146";"02.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23148";"05.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23149";"05.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23151";"05.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23152";"06.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23153";"07.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23154";"08.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23156";"08.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23157";"08.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23158";"08.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23159";"09.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23160";"09.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23161";"09.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23162";"10.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23163";"11.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23164";"11.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23165";"11.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23166";"12.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23167";"13.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23168";"14.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23169";"14.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23170";"16.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23171";"18.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23172";"18.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23173";"18.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23174";"19.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23175";"19.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23176";"22.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23178";"23.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23179";"23.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23180";"28.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23181";"28.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23182";"28.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23183";"28.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23184";"29.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23185";"30.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23186";"30.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23187";"31.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23188";"04.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23189";"04.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23190";"05.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23191";"08.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23192";"11.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23193";"11.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23194";"11.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23195";"11.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23196";"11.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23197";"12.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23198";"12.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23199";"12.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23200";"14.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23201";"14.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23202";"14.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23203";"15.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23204";"15.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23205";"18.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23206";"19.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23208";"20.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23210";"22.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23211";"24.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23212";"27.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23213";"27.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23214";"28.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23215";"29.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23216";"29.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23217";"29.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23218";"01.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23219";"04.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23220";"04.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23221";"06.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23222";"07.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23223";"09.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23224";"10.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23225";"11.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23226";"14.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23227";"14.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23228";"17.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23229";"17.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23230";"19.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23231";"19.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23232";"21.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23233";"21.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23234";"21.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23235";"21.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23237";"23.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23238";"24.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23239";"25.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23240";"26.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23241";"26.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23242";"27.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23243";"27.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23244";"27.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23245";"27.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23246";"27.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23248";"28.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23249";"29.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23250";"29.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23251";"29.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23252";"29.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23253";"30.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23254";"30.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23255";"01.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23256";"02.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23257";"02.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23258";"02.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23259";"03.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23261";"05.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23262";"05.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23263";"05.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23264";"05.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23265";"06.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23266";"06.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23267";"07.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23268";"07.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23269";"08.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23270";"11.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23271";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23272";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23273";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23274";"14.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23275";"14.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23277";"15.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23278";"16.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23279";"16.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23280";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23281";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23282";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23283";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23284";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23285";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23286";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23287";"18.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23288";"19.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23289";"20.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23290";"23.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23291";"24.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23292";"25.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23293";"25.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23294";"25.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23295";"27.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23296";"28.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23297";"28.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23298";"28.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23299";"28.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23300";"30.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23301";"30.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23302";"30.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23303";"30.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23304";"31.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23305";"31.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23306";"31.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23307";"01.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23308";"01.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23309";"01.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23311";"01.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23312";"01.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23313";"03.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23314";"03.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23315";"03.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23316";"03.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23317";"04.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23318";"04.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23319";"04.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23320";"05.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23321";"05.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23322";"06.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23323";"06.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23324";"10.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23325";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23326";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23327";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23328";"12.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23329";"13.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23330";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23331";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23332";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23333";"16.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23334";"16.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23335";"17.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23336";"19.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23337";"19.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23338";"19.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23339";"25.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23340";"26.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23341";"27.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23342";"28.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23343";"29.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23344";"30.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23345";"02.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23346";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23347";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23348";"03.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23349";"05.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23350";"05.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23351";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23352";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23353";"07.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23354";"08.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23355";"08.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23356";"09.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23357";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23358";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23359";"11.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23360";"12.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23361";"13.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23362";"13.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23363";"15.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23364";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23365";"17.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23367";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23368";"19.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23369";"21.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23370";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23371";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23372";"22.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23374";"23.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23375";"23.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23376";"23.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23378";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23379";"24.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23380";"25.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23381";"25.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23382";"25.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23383";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23384";"27.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23385";"27.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23387";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23389";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23390";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23391";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23392";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23393";"31.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23394";"31.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23395";"01.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23396";"01.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23397";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23398";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23399";"07.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23400";"08.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23401";"10.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23402";"10.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23403";"10.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23404";"11.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23405";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23406";"12.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23407";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23408";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23409";"14.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23410";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23411";"15.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23412";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23413";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23414";"16.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23415";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23416";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23417";"19.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23418";"20.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23419";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23420";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23421";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23422";"22.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23423";"23.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23424";"23.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23425";"24.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23426";"25.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23427";"25.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23428";"26.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23429";"26.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23430";"29.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23431";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23432";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23433";"01.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23434";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23435";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23436";"04.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23437";"04.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23438";"05.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23439";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23440";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23441";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23442";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23443";"07.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23444";"08.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23445";"08.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23446";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23447";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23448";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23449";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23450";"10.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23451";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23452";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23453";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23454";"12.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23455";"13.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23456";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23457";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23458";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23459";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23460";"15.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23461";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23462";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23463";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23464";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23465";"18.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23466";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23467";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23468";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23469";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23470";"23.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23471";"24.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23472";"25.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23473";"25.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23474";"27.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23476";"28.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23477";"29.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23478";"29.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23668";"01.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"23689";"15.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24001";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24002";"02.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24003";"03.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24004";"03.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24005";"04.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24006";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24007";"05.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24008";"06.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24009";"06.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24010";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24011";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24012";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24013";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24014";"08.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24015";"08.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24016";"09.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24017";"10.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24018";"11.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24019";"11.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24020";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24021";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24022";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24023";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24024";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24025";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24026";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24027";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
